Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle,EMA_20,EMA_50
2024-05-10,406.6977419727187,409.1008598045123,405.5749605018169,408.47052001953125,13402300,57.084657801632936,0.025093936035602837,-1.6704975783435376,413.9649829176527,385.55345275129264,399.7592178344727,401.514944843142,403.2870001269318
2024-05-13,411.6911003868472,412.0259571204268,404.60978666771797,407.4659423828125,15440200,55.87704059928472,0.47156791883190863,-1.2420844789084484,413.9778661295417,385.54844612631763,399.7631561279297,402.0817065135868,403.4508802153977
2024-05-14,405.7915915372278,411.17890419255156,405.3286952009842,410.2629699707031,15109300,58.508900458613866,1.0391201867936957,-0.7858435457680196,414.3464662309388,385.3748533491393,399.86065979003905,402.86087446188367,403.7180209901156
2024-05-15,412.32514437118755,418.1563076849087,411.703543849402,417.43603515625,22239500,64.37727675843902,2.0441521472997692,-0.21984440715446185,416.7743764585175,384.1291117006622,400.45174407958984,404.24898500420426,404.255982329964
2024-05-16,416.1730933998144,419.7448271840896,414.74245474989345,415.3739013671875,17530100,61.67655488599894,2.6437744676878765,0.35287936781400586,418.89316947786153,383.7318335738963,401.31250152587893,405.30850084829785,404.6919791549532
2024-05-17,416.90321260748334,417.27814812423264,412.45336756995647,414.6042785644531,15352200,60.65384751306874,3.0220411393670474,0.8867117221246142,420.47580596022544,384.30096100754804,402.38838348388674,406.1938130117412,405.08069677885516
2024-05-20,414.6043237478942,421.0768099021397,414.3872573782501,419.6658935546875,16272100,64.7891190751557,3.687740255836843,1.44691742886706,422.9071284042976,384.346344496093,403.6267364501953,407.47686830154566,405.6526652798682
2024-05-21,421.1359581260157,427.1940633042462,419.1823911367933,423.3164978027344,21453300,67.44653377356597,4.458490155982588,2.0492319742901657,425.87073693329495,383.57348914092375,404.72211303710935,408.985404444516,406.3453645944904
2024-05-22,424.3525379179631,426.6415960323189,421.43203314716374,424.77679443359375,18073700,68.4715850519999,5.128035932564387,2.6649927659450103,428.75552966392405,382.8787385245525,405.81713409423827,410.48934634823775,407.06816576465127
2024-05-23,427.19410176133954,427.81570226312846,419.7448321943187,421.3037414550781,17211700,63.361492560509866,5.317117019263208,3.1954176166086503,430.33367939396175,384.1301786382648,407.23192901611327,411.5192887393654,407.62642363486407
2024-05-24,421.49115879915024,425.3095270127513,418.74824604311783,424.4215393066406,11855300,65.82708682519737,5.65337676458762,3.6870094462044447,432.5114154307015,384.3768139394157,408.4441146850586,412.7480745076773,408.28505562199257
2024-05-28,423.8986700778892,425.07279769134385,420.9090919797955,424.5794677734375,15718000,65.95207577720697,5.8650004682235135,4.122607650608259,434.23323278549043,385.49600915786897,409.8646209716797,413.87487386632114,408.9240521769512
2024-05-29,420.0112068053538,425.1911706830153,420.0112068053538,423.4447937011719,15517100,64.13700447124313,5.873449592450072,4.472776038976622,433.51783403798663,390.21142926767743,411.86463165283203,414.7862948029736,409.4934930210383
2024-05-30,418.639722265152,418.639722265152,408.7139275324575,409.1382141113281,28394500,46.6894855435809,4.671869769877105,4.512594785156718,431.7355011713342,394.010604785697,412.8730529785156,414.2483823561503,409.4795605147752
2024-05-31,411.1905168022007,411.1905168022007,399.11380915942556,409.5921325683594,47995300,47.18044592375252,3.7134304152041864,4.352761911166212,429.93160903432033,397.59111130259373,413.76136016845703,413.8049299954083,409.4839751051119
