Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle,EMA_20,EMA_50,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,EMA_Diff,ROC,Stoch_K,Stoch_D,ATR,Volatility_20,Daily_Return,Log_Return,Volume_SMA_20,Volume_Change_Pct
2021-07-02,20.39353374130317,20.458385715167392,20.241382131269432,20.440176010131836,342764000,82.65396582948301,1.0761584166818317,0.9859682134089662,20.710536307014692,16.5951018155439,18.652819061279295,18.71033938889478,17.138154135241276,19.487458801269533,18.652819061279295,16.50016059875488,19.367941611447762,18.29178319476593,1.0761584166818317,15.029261968114369,99.37511202815554,94.9975939924231,0.5372876919666381,1.0288586228676988,0.013605522604839049,0.013513798515117947,441604600.0,-0.28611060199610105
2021-07-06,20.690100221574788,20.79436118669734,20.303736350858006,20.65118980407715,446708000,83.67127195091774,1.0988103555989142,1.008536641846956,20.981638086744425,16.63164907603634,18.806643581390382,18.895182285578816,17.275920239901506,19.71406478881836,18.806643581390382,16.608646965026857,19.565364410313823,18.46655405471491,1.0988103555989142,10.940767357391056,95.59479528884239,95.49087787317747,0.5516119088435814,1.0874972526770224,0.010323482236195947,0.010270559016434512,435152200.0,0.3032523835642016
2021-07-07,20.80584097500275,20.827291472702445,20.28553319651976,20.325191497802734,418428000,76.2328189900445,1.0780299829610733,1.0224353100697794,21.124338650794108,16.780156397728838,18.952247524261473,19.031373639123952,17.39549950491724,19.862225914001463,18.952247524261473,16.706369094848633,19.682260885312115,18.60423090235104,1.0780299829610733,9.297849849913915,83.86372497785608,92.94454409828467,0.5639228924030739,1.0860455632663182,-0.015785933370776162,-0.01591185820246253,439881200.0,-0.06330757452295455
2021-07-08,19.811117972492724,20.086984820406965,19.65572366995776,19.857261657714844,503300000,67.02245744452864,1.0121360857254302,1.0203754652009096,21.143328030667288,17.015035693087594,19.07918186187744,19.110029640894513,17.492039197183814,19.946582794189453,19.07918186187744,16.796652698516844,19.709184081066383,18.697047995340952,1.0121360857254302,8.007186975800549,68.14644521526442,82.53498849398763,0.5348646480134711,1.0320730843949228,-0.02302216144622682,-0.023291310355502134,445963400.0,0.20283537430573473
2021-07-09,19.91687041859039,20.034351439483817,19.70909637948442,20.004419326782227,296624000,68.31880971013825,0.960714571911133,1.0084432865429542,21.150394609319125,17.26989309514865,19.210143852233887,19.195209610979056,17.590563908148457,20.03086414337158,19.210143852233887,16.89197422027588,19.75460488809959,18.793890316188456,0.960714571911133,6.160395559961103,72.97876562563425,74.99631193958491,0.5017262623116334,0.9701253785426197,0.007410773529803905,0.007383448663536713,446406000.0,-0.41064176435525535
2021-07-12,20.193745606159336,20.485825995284976,20.141615103636564,20.46562385559082,321984000,72.02984407096908,0.9462699913415165,0.9960086275026667,21.23968498720483,17.44871375547095,19.34419937133789,19.316201443799226,17.70331135706777,20.178676033020018,19.34419937133789,16.995562267303466,19.86399242155978,18.917722430218262,0.9462699913415165,7.636238845155678,85.43610322366847,75.52043802152237,0.4779597671384797,0.9477428079334698,0.02305513203230669,0.022793378022039193,441689800.0,0.08549544204110249
2021-07-13,20.35387740282785,20.41448952793503,20.068033125156855,20.20372200012207,290708000,67.21492595843772,0.9032768529508175,0.977462272592297,21.27293273753463,17.63808143788041,19.45550708770752,19.40072721106807,17.801366676403234,20.205115699768065,19.45550708770752,17.10020143508911,19.91625851056936,19.012981657618543,0.9032768529508175,5.438563835081921,68.44242443228876,75.6190977605305,0.46518549026042166,0.9087128249135558,-0.012797159632991217,-0.012879748640046661,440156400.0,-0.09713526137944739
2021-07-14,20.311222848316984,20.371085187091623,19.7076060162833,19.796152114868164,380100000,60.44358277423168,0.8267863194569252,0.9473270819652228,21.19174687535307,17.924098232679157,19.557922554016113,19.4383867257157,17.879593556343035,20.186633110046387,19.557922554016113,17.200135517120362,19.897780603538404,19.07099428408148,0.8267863194569252,4.2588384177031635,47.81614617687638,67.23155794427787,0.4936200535943695,0.8169121606684774,-0.02017300996575999,-0.020379263684065247,447009800.0,0.3074975576867509
2021-07-15,19.76647364963509,19.801642801831328,18.815401275503216,18.92290496826172,550564000,49.04345051119711,0.6877750314408928,0.8954166718603569,21.053279046986074,18.177902097728282,19.615590572357178,19.389293225005797,17.920507729359457,20.083245086669923,19.615590572357178,17.29229019165039,19.74779973657276,19.060024705131866,0.6877750314408928,-5.0975664794232305,5.343417494064009,40.53399603440972,0.5382142219310548,0.7188442373144478,-0.04411196385738936,-0.0451144897951052,459181800.0,0.4484714548802946
2021-07-16,18.987011406001077,19.113221502742984,18.031699053764743,18.119497299194336,688224000,41.32161630404297,0.5069356608880149,0.8177204696658885,21.115514599412055,18.066155398756887,19.59083499908447,19.26836027969042,17.928311241902005,19.87861385345459,19.59083499908447,17.366237182617187,19.49729166928377,18.990356008395754,0.5069356608880149,-9.316264257759345,3.1405953469767587,18.76671967263905,0.5833251499491497,0.7623398001637924,-0.04245688864447039,-0.0433845340265358,453110200.0,0.25003451006604127
2021-07-19,17.8743037047261,18.998477447310524,17.824666134451522,18.736827850341797,749060000,48.08547905303186,0.4087210907641854,0.7359205938855479,21.10441720737769,18.091320631367427,19.59786891937256,19.217738143561977,17.96001777556631,19.708279037475585,19.59786891937256,17.451243953704832,19.380297235600388,18.971576144836202,0.4087210907641854,-6.112995351379031,30.37880564951281,12.954272830184527,0.5925005215833811,0.7532741440025652,0.034069960162465884,0.033502433529012755,442120400.0,0.08839563862928346
2021-07-20,18.687190244742556,18.794943201970906,18.122483909884977,18.569459915161133,434687000,46.51983169365883,0.31376327500302637,0.6514891301090435,21.084366500704384,18.12980433669796,19.60708541870117,19.155997359904756,17.98391746731513,19.500106048583984,19.60708541870117,17.527132930755617,19.25555303245589,18.941789757452863,0.31376327500302637,-7.91612013288574,24.804752401891896,19.441384466127158,0.6090519050956799,0.7386405410016058,-0.008932565134156967,-0.008972699675794747,430235550.0,-0.4196900114810562
2021-07-21,18.838843731264284,19.482369991726237,18.699164320803426,19.365636825561523,371017000,54.16518393636121,0.29930316405396695,0.5810519368980281,21.071603841541275,18.194772653820053,19.633188247680664,19.17596302330064,18.038102540187538,19.404150581359865,19.633188247680664,17.629847946166993,19.27248900062599,18.97318583657202,0.29930316405396695,-5.256995752080033,51.32077823627643,35.50144542922705,0.6529692579592682,0.7192077969303056,0.04287560941663937,0.04198190660204456,419779200.0,-0.14647320945875997
2021-07-22,19.597107853695302,19.841546833620864,19.23194323043398,19.549217224121094,323826000,55.73645928867812,0.2992077452290616,0.5246830985642349,21.06947162318512,18.25045730900482,19.65996446609497,19.211511042426398,18.09736193955748,19.37334613800049,19.65996446609497,17.735426635742186,19.315062573471387,19.015854828242325,0.2992077452290616,-5.336121503945952,57.43477441891402,44.52010168569412,0.6641933509596024,0.7047535785450754,0.009479698509953227,0.009435048127678891,419352700.0,-0.1271936326367794
2021-07-23,19.611075532676935,19.654975593030052,19.20600332552339,19.5132999420166,195672000,55.33676091566519,0.29285801572282466,0.4783180819959529,21.069544274518403,18.285554068377106,19.677549171447755,19.24025284238737,18.152888920046074,19.324234199523925,19.677549171447755,17.851214427947998,19.345560630170652,19.052702614447828,0.29285801572282466,-3.9945087645245696,56.238578488408265,54.998043714532905,0.6753645069372399,0.6959975515353247,-0.0018372746945680696,-0.001838964553860744,413090100.0,-0.3957495692130959
2021-07-26,19.266867886400917,19.39756711649879,18.870773917905094,19.249906539916992,203943000,52.37078126932435,0.26353430365474395,0.4353613263277111,21.060042039603708,18.321296461372853,19.69066925048828,19.241172242152096,18.195909218864543,19.202662467956543,19.69066925048828,17.963594665527342,19.33084461628547,19.067310312630728,0.26353430365474395,-3.0586045964796207,47.46647499803273,53.713275968451676,0.6862145918138237,0.6846863945577144,-0.013498147565110918,-0.013590075736243653,409369050.0,0.04226971666871093
2021-07-27,19.220969582862597,19.577154015985894,18.698167007898192,19.164100646972656,248863000,51.40417472825213,0.23071173090322716,0.39443140724281434,21.03545872669079,18.26835730571888,19.651908016204835,19.233832090230244,18.2338775101629,19.098700332641602,19.651908016204835,18.062732830047608,19.305191697929654,19.074479967026427,0.23071173090322716,-4.200665193438225,50.33273394186976,51.34592914277025,0.7103023583784679,0.6917753552429783,-0.0044574706254498775,-0.004467434768580127,397040400.0,0.22025762100194668
2021-07-28,19.27484982328238,19.601102183245256,18.95159086611591,19.45842933654785,202191000,54.50598418839997,0.2258460581904842,0.3607143374323483,21.002886914116385,18.248674250739572,19.62578058242798,19.255222304165255,18.281899150413288,19.06492805480957,19.62578058242798,18.169303646087645,19.328766719255533,19.10292066106505,0.2258460581904842,-4.921396611947514,61.39289962026737,53.064036186723285,0.7088768933273515,0.6885531658442026,0.015358335619140684,0.015241590208644445,388768350.0,-0.18754093617773637
2021-07-29,19.4743887933179,19.80762698019667,19.283825335460097,19.617063522338867,190781000,56.131235149321135,0.23211475612034604,0.3349944211699479,20.97706233692415,18.24052665996306,19.608794498443604,19.28968337256274,18.334258537547623,19.134343910217286,19.608794498443604,18.28203462600708,19.373120073576047,19.1410053174557,0.23211475612034604,-2.903714858973305,67.35399155336653,59.69320837183455,0.7230587922371498,0.6841339192402718,0.008152466113647838,0.008119414276258447,381979000.0,-0.05643178974336149
2021-07-30,19.373617296753032,19.585132640892724,19.218972784196303,19.45443344116211,183497000,54.001334113129545,0.22140760692741424,0.31227705832144115,20.917296790058685,18.229154587809965,19.573225688934325,19.30537385528649,18.378186965140348,19.267837524414062,19.573225688934325,18.390515556335448,19.38562982243544,19.164222215508026,0.22140760692741424,-1.7261873505680043,62.92966967598621,63.89218694987338,0.7171076543542794,0.6720355505621798,-0.008290235742549501,-0.00832479085945215,367147050.0,-0.03817990261084703
2021-08-02,19.654977627712686,19.915380808627756,19.316751690978577,19.704862594604492,217444000,56.724449930766816,0.2304729056186403,0.295916227780881,20.819523372849712,18.25339666346621,19.53646001815796,19.343420401888203,18.43021346041345,19.364640998840333,19.53646001815796,18.493097534179686,19.434742556615294,19.204269650996654,0.2304729056186403,4.132333950069005,73.83688314001586,68.04018145645621,0.731467539155366,0.641531677345876,0.012872600695352121,0.01279045298967947,360881050.0,0.18500029973242071
2021-08-03,19.694886903097746,20.175785713093944,19.176074829948746,19.769716262817383,301811000,57.42733776974184,0.2401223877484817,0.28475745977440114,20.670487504438242,18.3142851777517,19.49238634109497,19.38402000769098,18.48274298207635,19.484666633605958,19.49238634109497,18.589410667419433,19.486276972954077,19.246154585205595,0.2401223877484817,9.107421339423263,82.7286772665543,73.16507669418546,0.7554840900365714,0.589050581671636,0.003291251989275379,0.0032858476741755376,353636200.0,0.3879941502179871
2021-08-04,19.944315500211438,20.271566923364023,19.782685073295433,20.2276668548584,231309000,62.10754361589917,0.28147775701303956,0.28410151922212884,20.651824103463362,18.323196114432143,19.487510108947752,19.46436732646883,18.551171369244276,19.570869636535644,19.487510108947752,18.682509002685546,19.600336954785508,19.31885919777247,0.28147775701303956,7.956731077557537,98.20589094970475,84.9238171187583,0.7208847424807521,0.5821569972578052,0.023164247071280508,0.02290002840390103,344280250.0,-0.23359652232688666
2021-08-05,20.453150082936443,20.685617395724258,20.295510226219236,20.58983612060547,211435000,65.35164499335221,0.33956195918004894,0.29519360721371285,20.7799297785434,18.268347885641166,19.524138832092284,19.571554830672323,18.63111900655256,19.674931526184082,19.524138832092284,18.782137508392335,19.752567595680887,19.413005636500838,0.33956195918004894,10.880102139076158,96.6521179016458,92.52889537263495,0.6763438919012962,0.6278954732255596,0.017904648536372525,0.017746248256546245,329687000.0,-0.08591970048722708
2021-08-06,20.477090195052455,20.52298458479839,20.163806797419902,20.31945037841797,178497000,61.14297293085749,0.3596306400289322,0.30808101377675673,20.828520065227103,18.251260704121044,19.539890384674074,19.64278297807667,18.697328079959046,19.75554656982422,19.539890384674074,18.875315952301026,19.839780331486594,19.48014969145766,0.3596306400289322,4.925288858032628,85.71408709966622,93.52403198367226,0.622930892638908,0.644314840276514,-0.013132000692172019,-0.013218987795665991,323780650.0,-0.1557831011894909
2021-08-09,20.399271142893213,20.461129719952012,20.096964132095703,20.24861717224121,146443000,60.051901650205394,0.36560509843456046,0.3195858307083175,20.7881665029012,18.269913598111984,19.52904005050659,19.70048147275901,18.758162946323054,19.85541763305664,19.52904005050659,18.971307106018067,19.9026783069873,19.53707320855274,0.36560509843456046,3.577636588216699,78.01201850572728,86.7927411690131,0.6009099137653637,0.6295632261973036,-0.0034859804206117673,-0.0034920706079934263,315003600.0,-0.17957724779688178
2021-08-10,20.27555363193905,20.383306595035517,19.78966527712816,19.89043617248535,179238000,54.73317643458837,0.33754665876119105,0.3231779963188922,20.744648210326837,18.282103307922675,19.513375759124756,19.71857239654247,18.80256581793726,19.92805118560791,19.513375759124756,19.04504253387451,19.90079490167931,19.563248242918117,0.33754665876119105,1.9327137469797682,59.98988311307234,74.57199623948861,0.5781050024326674,0.615636225601041,-0.017689158558782392,-0.017847481569774226,309430100.0,0.22394378700245143
2021-08-11,19.997190075674563,20.00317688001312,19.38559215044887,19.653976440429688,185925000,51.49089603695138,0.2928539805766306,0.3171131931704399,20.73229579547015,18.28023815533551,19.50626697540283,19.712420400722205,18.83595446979971,19.947605895996094,19.50626697540283,19.113649864196777,19.86282283071783,19.569968850141198,0.2928539805766306,2.0990746094003514,48.09224111385187,62.031380910883826,0.5786750828881938,0.6130144100336599,-0.0118881119551697,-0.011959340637290117,299721350.0,0.03730793693301648
2021-08-12,19.82459056189546,19.98322568110956,19.57516190406229,19.85951042175293,151652000,54.039463488612014,0.2708968553743283,0.30786992561121757,20.756649436481414,18.34954505967337,19.553097248077393,19.726428974153702,18.87609391889591,19.9718505859375,19.553097248077393,19.176118659973145,19.862313229338614,19.591416373964286,0.2708968553743283,3.628710721106169,58.43383165529233,55.50531862740551,0.57575304785538,0.6017760942020115,0.010457628355575066,0.01040332561730291,279775750.0,-0.1843377706064273
2021-08-13,19.859508704764945,20.167802514416586,19.80563126679169,20.141860961914062,183063000,57.354127799256744,0.2731305256660086,0.3009220456221758,20.67685299540824,18.63157786701852,19.65421543121338,19.765993925368974,18.925731842151524,20.040593338012695,19.65421543121338,19.24041416168213,19.90532057281176,19.632190047145752,0.2731305256660086,3.5122651142379384,72.6405027697334,59.72219184629254,0.5557277066777649,0.5113187820974293,0.014217396812152172,0.01411727746786472,254517700.0,0.20712552422651864
2021-08-16,20.088984173742237,20.24063722279305,19.408541689128278,19.904407501220703,210876000,53.837594961632746,0.25282579725613274,0.2913027959489672,20.64395731186742,18.781231515647224,19.712594413757323,19.779176170688185,18.964111279762083,20.060547828674316,19.712594413757323,19.287821197509764,19.90518010025929,19.652354303003158,0.25282579725613274,1.4647655014963066,54.94821554546797,62.007516656831235,0.5523783156475558,0.46568144905504993,-0.011789052716745352,-0.011859094628149755,227608500.0,0.15193130233853913
2021-08-17,19.640010842343834,19.7248175706279,19.22296688145729,19.413530349731445,204585000,47.37144689649211,0.19487803730331166,0.2720178442198361,20.531753548316946,18.977842322654734,19.75479793548584,19.744352759168496,18.981735557015785,20.024929237365722,19.75479793548584,19.324597816467286,19.829541677101158,19.634663639797846,0.19487803730331166,-0.21025074595141086,15.73029639351104,47.77300490290414,0.5546589801214178,0.3884778064155527,-0.024661731400904663,-0.024970926001883595,216103400.0,-0.029832697888806714
2021-08-18,19.455432507309833,19.589127025061778,18.95657526353266,18.996484756469727,285913000,42.68123587612278,0.11398794400540169,0.24041186417694924,20.567846759636577,18.904833904425924,19.73634033203125,19.673127235101948,18.98231395699437,19.901811027526854,19.73634033203125,19.356265258789062,19.701379073927093,19.58739112992169,0.11398794400540169,-3.5949392427061673,2.3081851039963253,24.328899014325117,0.5624268456065996,0.41575321380266256,-0.0214822129591431,-0.021716314446268117,211848200.0,0.3975267003934795
2021-08-19,19.449446238959755,20.44815982346293,18.719118863786036,19.75275230407715,766555000,51.96833329840798,0.10964254201127233,0.21425799974381388,20.57334958734215,18.919684584715952,19.74651708602905,19.680710575004348,19.012527225507423,19.818102645874024,19.74651708602905,19.404948806762697,19.709282647796332,19.59964010578506,0.10964254201127233,-0.08580780075301314,52.56212621081094,23.53353590277277,0.6574947185733375,0.4134162506565491,0.0398109206678281,0.03903888957421085,233984650.0,1.6810778103828787
2021-08-20,19.945313428755227,20.8173166087668,19.887447316911796,20.768428802490234,675741000,61.087190139940155,0.18601116377519133,0.20860863255008938,20.74494022938111,18.87360682872436,19.809273529052735,19.78430278714586,19.081386110879297,19.86300048828125,19.809273529052735,19.472613792419434,19.87222821005693,19.68621704628174,0.18601116377519133,2.6733777628038826,97.67000958829966,50.84677363436898,0.6907758033619427,0.46783335016418803,0.05141949247262323,0.050141148771609634,257988100.0,-0.11847029893484484
2021-08-23,20.923070353137504,21.946724447846748,20.90211844107872,21.907814025878906,575807000,68.34703038891821,0.3346154731337698,0.23381000066682547,21.231497574451392,18.652840232250266,19.94216890335083,19.986541952739486,19.19222642127144,20.02892017364502,19.94216890335083,19.555079803466796,20.185395258644927,19.850779785511158,0.3346154731337698,6.401109253873366,98.79444929206971,83.00886169706011,0.703531857805608,0.6446643355502809,0.05486140690874275,0.053409390439505246,276581300.0,-0.14788802218601504
2021-08-24,21.703281272193063,21.9088098112893,21.485779125252666,21.743188858032227,297299000,66.41889964266723,0.43409757706928787,0.27386751594731795,21.53665342245876,18.605593205348857,20.071123313903808,20.15384165800546,19.29226416388951,20.214195442199706,20.071123313903808,19.63039222717285,20.42505581239682,19.990958235327533,0.43409757706928787,7.006776527412682,93.69391381587432,96.71945756541459,0.6979018596263218,0.7327650542774762,-0.007514449759899122,-0.007542825478813563,279003100.0,-0.4836829006941562
2021-08-25,21.687317646197013,22.41864211092378,21.67235253900136,22.162229537963867,347701000,68.82939706639954,0.540520162003979,0.32719804515865014,21.91287973976182,18.499746908187397,20.20631332397461,20.345116694191976,19.40481182561792,20.465020751953126,20.20631332397461,19.718679962158202,20.692313308637907,20.151793146633928,0.540520162003979,9.450582967937306,93.0690373912829,95.18580016640898,0.7184975047017905,0.8532832078936059,0.019272273384906002,0.019088915198503656,286278600.0,0.16953302903810652
2021-08-26,22.14926114072246,22.288940552177326,21.74019837604241,22.017562866210938,237940000,67.0402567364238,0.6061995449097957,0.38299834510887926,22.18893648470088,18.463740097635547,20.326338291168213,20.504397282003303,19.507272650739214,20.680825996398926,20.326338291168213,19.803640327453614,20.896197855956835,20.28999831104704,0.6061995449097957,10.694218443877377,89.15862347876443,91.97385822864055,0.7272627084838869,0.9312990967663327,-0.006527622661118837,-0.00654902075989578,288636550.0,-0.3156764001253951
2021-08-27,22.133300012367442,22.670070557019205,22.11633866678472,22.584266662597656,304722000,70.29740244064485,0.6959566344205896,0.4455900029712213,22.55150722138718,18.414152683092798,20.48282995223999,20.702480080155148,19.6279390825768,20.925066566467287,20.48282995223999,19.883033485412597,21.155900749286193,20.459944114865603,0.6959566344205896,14.909401316570953,97.82827275341013,93.35197787448583,0.7478585729804552,1.0343386345735952,0.025738715943734336,0.025413051493623818,294697800.0,0.2806673951416323
2021-08-30,22.777820284558313,22.990332802808872,22.499458629372022,22.636144638061523,262580000,70.58398436522586,0.7624864247076992,0.508969287318517,22.873881196122433,18.38490691270325,20.629394054412842,20.886638609479565,19.745907927889927,21.198240280151367,20.629394054412842,19.963833389282225,21.383630578328553,20.621144153620854,0.7624864247076992,13.981383011674012,91.70755270506586,92.8981496457468,0.7405180626611335,1.1222435708547964,0.0022970847908816427,0.0022944505249302854,296954600.0,-0.1382965457039531
2021-08-31,22.64712359993544,22.64712359993544,22.073337729589888,22.337778091430664,259850000,66.60378292743349,0.7821202803329363,0.5635994859214009,23.08742169426867,18.42817259741834,20.757797145843504,21.024842369665382,19.847549895087603,21.49066505432129,20.757797145843504,20.042886352539064,21.530422503421185,20.74830222308825,0.7821202803329363,10.902255425498309,84.72203170587379,91.41928572144992,0.7373895727169406,1.1648122742125826,-0.013180978978600932,-0.013268619055267421,294856550.0,-0.010396831441846333
2021-09-01,22.43756548471316,22.64911813568257,22.309835259034962,22.393657684326172,201767000,66.97933698665506,0.7930475104659394,0.6094890908303086,23.291375436841204,18.440817937792584,20.866096687316894,21.155205732966408,19.947397259371467,21.830382347106934,20.866096687316894,20.113887901306153,21.663227915868106,20.870180405402166,0.7930475104659394,12.506025024622346,86.03031533889386,87.48663324994452,0.7324766512598221,1.2126393747621553,0.0025015734629820763,0.0024984497364897145,293379450.0,-0.2235251106407543
2021-09-02,22.47049726134416,22.545339807951134,22.24796811279879,22.3487548828125,187834000,66.33380909847206,0.7889891623244232,0.6453891051291315,23.463253299160737,18.444831951693754,20.954042625427245,21.268877080570796,20.041568146565233,22.08998260498047,20.954042625427245,20.180589141845704,21.76869360309032,20.979704440765897,0.7889891623244232,15.119478426661633,84.97902635747738,85.24379113408169,0.7278481117974968,1.2546053368667458,-0.0020051570916483907,-0.0020071701105256654,292199400.0,-0.06905489995886349
