Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle,EMA_20,EMA_50
2024-05-16,66256.109375,66712.4296875,64613.0546875,65231.58203125,31573077994,56.35026536586406,85.3508653811441,-322.4574367682253,66296.82937112839,58495.480394496604,62396.1548828125,62958.958033853116,63219.55706283086
2024-05-17,65231.296875,67459.4609375,65119.31640625,67051.875,28031279310,60.455035769923576,395.8231798768684,-178.80131343920658,66984.53007760104,58171.05312552396,62577.7916015625,63348.75964967663,63369.84404075907
2024-05-18,67066.2109375,67387.328125,66663.5,66940.8046875,16712277406,60.08375223121639,625.699604426205,-17.901129866124265,67587.0876649079,57951.2529600921,62769.1703125,63690.85917708837,63509.881713180286
2024-05-19,66937.9296875,67694.296875,65937.1796875,66278.3671875,19249094538,57.80362093454105,745.82771933607,134.8446399743146,67940.82535860444,57841.23987577055,62891.0326171875,63937.28851141329,63618.44977099675
2024-05-20,66278.7421875,71483.5625,66086.171875,71448.1953125,43850655717,68.0075278555445,1243.8536686889784,356.6464457172474,69645.78367810335,57217.41554064665,63431.599609375,64652.61296865964,63925.498615761586
2024-05-21,71443.0625,71946.4609375,69191.125,70136.53125,46932005990,63.79257579201651,1515.2357987382493,588.3643163214479,70424.99159170898,57626.45958016602,64025.7255859375,65174.89090021587,64169.06852298662
2024-05-22,70135.3203125,70623.6953125,68977.6953125,69122.3359375,32802561717,60.661919001622984,1629.6850118966395,796.6284554364862,70874.46990338745,58176.871502862545,64525.670703125,65550.83804662389,64363.31430394793
2024-05-23,69121.3046875,70041.2734375,66356.953125,67929.5625,41895680979,57.11203625142125,1605.6312720703427,958.4290187632575,71251.89789954157,58303.41616295843,64777.65703125,65777.3832326597,64503.16717438135
2024-05-24,67928.1328125,69220.296875,66622.671875,68526.1015625,29197308153,58.42249074588437,1616.0751188210124,1089.9582387748085,71678.90356665399,58339.87338647101,65009.3884765625,66039.16593073973,64660.92930724875
2024-05-25,68526.921875,69579.3203125,68515.8203125,69265.9453125,15473071741,60.05275914740023,1664.8596840094833,1204.9385278217435,72185.38102910644,58356.87717401856,65271.1291015625,66346.47825281214,64841.51817019978
2024-05-26,69264.2890625,69506.2265625,68183.890625,68518.09375,15628433737,57.59442361820598,1624.4507750088815,1288.8409772591713,72523.76807603642,58554.10458021358,65538.936328125,66553.29877635384,64985.69760470175
2024-05-27,68512.1796875,70597.8828125,68232.5,69394.5546875,25870990717,59.67773850224713,1644.1962256493425,1359.9120269372056,72908.44235708089,58875.404127294125,65891.9232421875,66823.89457741538,65158.59396088992
2024-05-28,69392.1953125,69514.640625,67227.15625,68296.21875,32722265965,55.96707262991385,1553.3124871123873,1398.5921189722421,72974.76140357132,59519.912815178686,66247.337109375,66964.11592718535,65281.63807026679
2024-05-29,68296.3515625,68852.4609375,67101.4921875,67578.09375,26707072906,53.61953754182413,1407.1193872659205,1400.2975726309778,73051.20331839504,59896.28418160495,66473.74375,67022.59000554866,65371.69515574652
2024-05-30,67576.0859375,69500.5390625,67118.078125,68364.9921875,29509712534,55.80697934841879,1339.317610180893,1388.101580140961,72903.63791825419,60801.07106612082,66852.3544921875,67150.43783240116,65489.07935307019
2024-05-31,68362.515625,68999.5625,66633.421875,67491.4140625,27387283769,52.82822166351199,1201.2465371349972,1350.7305715397683,72526.15185365643,61848.32744321859,67187.2396484375,67182.91175907724,65567.60228285176
2024-06-01,67489.609375,67839.765625,67386.1953125,67706.9375,11641495604,53.48783683439023,1096.5745286274323,1299.899362957301,72106.1399522847,62894.19364146529,67500.166796875,67232.81897249845,65651.49778156346
2024-06-02,67710.2734375,68409.1640625,67315.5234375,67751.6015625,17110588415,53.6325373631074,1005.6329140858434,1241.0460731830094,71808.19085189383,63677.15797623115,67742.6744140625,67282.2268382129,65733.85479258059
2024-06-03,67753.8984375,70230.8203125,67589.8359375,68804.78125,32401285324,57.027414051369405,1006.9364912788005,1194.2241568021677,70959.40618155099,65251.141865323996,68105.2740234375,67427.23202028786,65854.28328110685
2024-06-04,68804.5703125,71047.40625,68564.640625,70567.765625,33149696545,62.038019511065066,1137.119682911114,1182.803262023957,71238.67367733439,65401.9017132906,68320.2876953125,67726.33045883187,66039.12572596541
2024-06-05,70568.3515625,71735.4140625,70390.7109375,71082.8203125,32810771409,63.38137309411387,1267.2434157237876,1199.6912927639232,71397.59277341452,65828.10644533548,68612.849609375,68045.99615918122,66236.91767053539
2024-06-06,71082.84375,71625.734375,70119.125,70757.1640625,25223152007,61.89011262249409,1328.7724124775996,1225.5075167066584,71638.0643295531,65958.16379544689,68798.1140625,68304.20262616395,66414.18223492616
2024-06-07,70759.1875,71907.8515625,68507.2578125,69342.5859375,36188381096,55.75365919485492,1248.9923468291236,1230.2044827311515,71627.58961863173,66208.81663136827,68918.203125,68403.09627486263,66529.02159581141
2024-06-08,69324.1796875,69533.3203125,69210.7421875,69305.7734375,14262185861,55.59916310879073,1169.3164566848282,1218.026877521887,71479.72301165244,66659.42386334756,69069.5734375,68489.06552844714,66637.91382489724
2024-06-09,69297.4921875,69817.5234375,69160.84375,69647.9921875,13534028500,56.7976805043205,1120.8662839884782,1198.5947588152053,71136.88078066299,66822.245781837,68979.56328125,68599.439495976,66755.95611362676
2024-06-10,69644.3125,70146.0703125,69232.421875,69512.28125,20597699541,56.15038637490682,1059.307398297722,1170.7372867117087,71052.5980360053,66844.1035264947,68948.35078125,68686.37680588305,66864.04729544533
2024-06-11,69508.078125,69549.4140625,66123.6015625,67332.03125,37116136345,46.90248750059579,825.0825459953194,1101.606338568431,71080.93871692955,66636.73237682044,68858.835546875,68557.39151484656,66882.39960738865
2024-06-12,67321.375,69977.890625,66902.453125,68241.1875,34497940694,50.559214998692795,704.6956811316632,1022.2242070810775,71073.3333757656,66675.5002179844,68874.416796875,68527.27684676593,66935.6854070989
2024-06-13,68243.1015625,68365.78125,66304.5625,66756.3984375,28955204146,45.09690803129263,483.9000563110603,914.559376927074,71177.82355355831,66394.03972769169,68785.931640625,68358.62176016918,66928.65454554601
2024-06-14,66747.5703125,67294.6484375,65056.89453125,66011.09375,27403884779,42.60847722028011,245.94299562470405,780.8361006666,71303.13631824004,65943.24180675995,68623.1890625,68135.04766396258,66892.6717692501
2024-06-15,66006.7421875,66402.1875,65871.7734375,66191.0,14121265576,43.420070214593196,71.05812761546986,638.8805060563741,71399.6125875885,65614.0561624115,68506.834375,67949.90026739471,66865.15522927951
2024-06-16,66189.359375,66894.84375,66018.25,66639.046875,13281140541,45.48758144415615,-31.02807954409218,504.8987889362808,71345.09411136141,65393.02385738861,68369.058984375,67825.05708716664,66856.28823499403
2024-06-17,66636.515625,67188.3203125,65094.96484375,66490.296875,30006354476,44.90095817353921,-122.52265119852382,379.41450090931994,71371.40620863222,65186.11957261778,68278.762890625,67697.9370669603,66841.93563264133
2024-06-18,66490.9765625,66556.703125,64066.95703125,65140.74609375,39481285950,39.87638514659448,-300.46663545827323,243.4382736358013,71543.87620895075,64769.91480667425,68156.8955078125,67454.3950695117,66775.2223173907
2024-06-19,65146.66015625,65695.3515625,64693.30078125,64960.296875,21103423504,39.244020608492086,-450.8521262121212,104.58019366621681,71659.76706746008,64313.554416914914,67986.6607421875,67216.86190812962,66704.04877063028
2024-06-20,64960.296875,66438.9609375,64547.84765625,64828.65625,25641109124,38.76110912391813,-574.0388468743913,-31.143614441904802,71786.08146704914,63920.964236075866,67853.5228515625,66989.41375021252,66630.50396589968
2024-06-21,64837.98828125,65007.546875,63378.89453125,64096.19921875,26188171739,36.09934104003171,-722.4405268448463,-169.40299692249312,71950.29335602606,63395.67851897393,67672.9859375,66713.86950912085,66531.11946601147
2024-06-22,64113.86328125,64475.46875,63929.7578125,64252.578125,9858198793,37.092586410926906,-818.0020382679068,-299.1228051915758,72039.85923119535,62956.210300054634,67498.034765625,66479.46080587125,66441.76490361887
2024-06-23,64248.96484375,64491.703125,63180.796875,63180.796875,11170471802,33.27505466084095,-969.0484271233727,-433.10792957793524,72101.46884407538,62332.202249674614,67216.835546875,66165.30233626446,66313.88380445735
2024-06-24,63173.3515625,63292.52734375,58601.69921875,60277.4140625,43152133651,25.591337707110597,-1307.955213381938,-608.0773863387358,72226.72454348045,61177.91139401954,66702.31796875,65604.55107209642,66077.15950085118
2024-06-25,60266.28125,62258.26171875,60239.75,61804.640625,29201215431,34.19871440859285,-1436.7449615801743,-773.8109013870235,71772.22435569076,60704.59361305924,66238.408984375,65242.65483903962,65909.60974101388
2024-06-26,61789.67578125,62434.13671875,60695.1875,60811.27734375,22506003064,31.635355874565306,-1600.5181034126363,-939.152341792146,71352.16318419702,60130.066112677996,65741.1146484375,64820.61888710727,65709.6751371996
2024-06-27,60811.2265625,62293.86328125,60585.33203125,61604.80078125,21231745045,35.776585436357024,-1647.2898565188443,-1080.7798447374857,70986.70998665252,59721.74079459748,65354.225390625,64514.350496073246,65548.69967226041
2024-06-28,61612.8046875,62126.09765625,59985.40234375,60320.13671875,24952866877,32.35908569579908,-1767.6421825249054,-1218.1523122949698,70642.78518756261,59167.10192181239,64904.9435546875,64114.9015648996,65343.65798780903
2024-06-29,60319.875,61097.62109375,60300.96484375,60887.37890625,12652903396,35.29802599370919,-1796.5411559481872,-1333.8300810256133,70014.60704389843,58919.218737351555,64466.912890625,63807.51845455202,65168.90194539495
2024-06-30,60888.4453125,62892.828125,60632.94921875,62678.29296875,17333226409,43.626195340032886,-1655.8444588473503,-1398.2329565899606,69184.82806638815,59065.598886736865,64125.2134765625,63699.97317018992,65071.23100513437
2024-07-01,62673.60546875,63777.2265625,62495.51171875,62851.98046875,25468379421,44.37400030913985,-1512.8865684253542,-1421.1636789570393,68755.5627203094,59046.859154690595,63901.2109375,63619.21196052898,64984.20157233498
2024-07-02,62844.41015625,63203.359375,61752.74609375,62029.015625,20151616992,41.56085069018418,-1449.29126781354,-1426.7891967283394,68055.02634982004,59126.17833767996,63590.60234375,63467.764690478594,64868.311927341456
2024-07-03,62034.33203125,62187.703125,59419.38671875,60173.921875,29756701685,36.0177796078566,-1530.934436646865,-1447.6182447120445,67713.74295986649,58809.21407138351,63261.478515625,63154.06537471873,64684.218199798655
2024-07-04,60147.13671875,60399.67578125,56777.8046875,56977.703125,41149609230,28.87267808098879,-1832.4223531214375,-1524.579066393923,67877.82989262012,57741.78807612988,62809.808984375,62565.84039855504,64382.00192235557
2024-07-05,57022.80859375,57497.15234375,53717.375,56662.375,55417544033,28.276698922711333,-2072.902909013239,-1634.2438349177864,67835.9460885552,56830.8093801948,62333.377734375,62003.60559869265,64079.27145481222
2024-07-06,56659.07421875,58472.546875,56038.9609375,58303.5390625,20610320577,35.71429191943376,-2106.771705264495,-1728.7494089871282,67307.5988591345,56525.6058283655,61916.60234375,61651.21830953145,63852.772145309784
2024-07-07,58239.4296875,58371.12109375,55793.32421875,55849.109375,20553359505,30.603113590722927,-2305.09325340706,-1844.0181778711146,66971.79447227599,55797.291465224014,61384.54296875,61098.636506242736,63538.903017062345
2024-07-08,55849.57421875,58131.3359375,54321.01953125,56705.09765625,39766159899,34.142949828968966,-2365.9205492776455,-1948.398652152421,66629.14694322873,55296.37415052127,60962.760546875,60680.20423481485,63270.91064997167
2024-07-09,56704.59765625,58239.1953125,56316.875,58009.2265625,27849512607,39.228960163458176,-2282.582129882503,-2015.2353476984374,66098.96079061537,55131.45327188463,60615.20703125,60425.825408880104,63064.5700975218
2024-07-10,58033.8828125,59359.43359375,57178.4140625,57742.49609375,26175260526,38.57282516577738,-2212.5538087195528,-2054.699039902661,65509.026873430186,55012.77117344482,60260.8990234375,60170.270236010576,62855.86131306016
2024-07-11,57729.890625,59299.43359375,57120.37890625,57344.9140625,28707803842,37.56426885690861,-2164.1899720252695,-2076.5972263271824,64998.412495039105,54848.25703621089,59923.334765625,59901.18869567624,62639.745734606826
2024-07-12,57341.1953125,58532.5546875,56590.17578125,57899.46484375,25604805221,39.92377228688402,-2057.397274435447,-2072.7572359488354,64322.47027857512,54888.887924549876,59605.6791015625,59710.548328826124,62453.85236633793
2024-07-13,57908.73828125,59787.078125,57796.44140625,59231.953125,17080061806,45.27529755328028,-1843.9862977689481,-2027.003048312858,63815.33886072584,55001.134967399164,59408.2369140625,59664.967833223636,62327.50337648154
2024-07-14,59225.25,61329.52734375,59225.25,60787.79296875,22223416061,50.78762975471759,-1531.6572966311578,-1927.9338979765182,63867.87673256092,54999.63498618908,59433.755859375,59771.90356041662,62267.122576178335
2024-07-15,60815.45703125,64870.15234375,60704.9296875,64870.15234375,38094526099,61.69145062533939,-943.8420060345306,-1731.1155195881208,64546.981077254815,54627.08181337019,59587.0314453125,60257.45106359123,62369.20217490663
2024-07-16,64784.41796875,65354.33984375,62487.96875,65097.1484375,41617346768,62.19306244235484,-454.4389759399128,-1475.7802108584794,65322.56443684868,54280.08556315131,59801.325,60718.374623011114,62476.18045971422
2024-07-17,65091.83203125,66066.734375,63896.0859375,64118.79296875,32525071311,58.62975644469361,-143.87021225108765,-1209.3982111370012,65728.50174064349,54125.547478106506,59927.024609375,61042.223989271966,62540.59663653916
2024-07-18,64104.73828125,65104.66015625,63246.1640625,63974.06640625,27239305337,58.09945901949879,89.54730089259829,-949.6091087310814,66186.90621714485,54032.53597035515,60109.72109375,61321.4470766032,62596.81113731213
2024-07-19,63972.32421875,67442.640625,63329.34375,66710.15625,37003855410,64.61546800654678,489.66736509756447,-661.7538139653523,67155.09615434865,53646.623767526355,60400.8599609375,61834.657474069565,62758.11878879009
2024-07-20,66709.921875,67610.734375,66299.6171875,67163.6484375,19029581250,65.57113992982251,833.7475059692879,-362.6535499784243,67969.81851045952,53280.43695829048,60625.127734375,62342.1804229677,62930.88465736695
2024-07-21,67164.9140625,68372.90625,65842.296875,68154.5234375,26652190004,67.62841819271317,1172.8687273819596,-55.5490945063475,68923.9126430282,52856.597122596795,60890.2548828125,62895.73690054221,63135.73323698001
2024-07-22,68152.9765625,68480.0625,66611.296875,67585.25,42649109453,65.21729228514349,1379.7838405698712,231.51749250889625,69734.16830486798,52601.96489825702,61168.0666015625,63342.35719572866,63310.22409043178
2024-07-23,67584.8046875,67779.015625,65484.4609375,65927.671875,35605668666,58.65937599217828,1393.944334200627,464.00286084724246,70264.31696932128,52647.19123380372,61455.7541015625,63588.57764137355,63412.86910159132
2024-07-24,65927.859375,67113.984375,65146.99609375,65372.1328125,27470942309,56.60498517812024,1344.8368261141732,640.1696539006286,70585.03431785415,53165.91685402084,61875.4755859375,63758.44003862369,63489.702972607345
2024-07-25,65375.875,66112.421875,63473.47265625,65777.2265625,38315761670,57.766509287651324,1323.351677885592,776.8060586976213,70843.88587890819,53818.55044921681,62331.2181640625,63950.705421850005,63579.40978005411
2024-07-26,65771.8125,68207.6015625,65743.765625,67912.0625,30488630457,63.33607118105265,1461.7379564485527,913.7924382478077,71450.82824763205,54172.46042424295,62811.6443359375,64327.97752453096,63749.31772985592
2024-07-27,67911.8125,69398.5078125,66705.21875,67813.3359375,34691905492,62.9228083487167,1545.6266488389156,1040.1592803660292,71667.56668331833,55152.14464480666,63409.8556640625,64659.9164210042,63908.69099290079
2024-07-28,67808.65625,68301.8515625,67085.828125,68255.8671875,18043166945,64.05497063160661,1629.039067106707,1157.935237714165,71878.23550023562,56096.55278101438,63987.394140625,65002.38792257523,64079.16849072821
2024-07-29,68259.0546875,69987.5390625,66532.59375,66819.9140625,40780682628,57.8790173511557,1561.2771618509069,1238.6036225415135,71885.37005907834,56970.486972171646,64427.928515625,65175.48565018711,64186.64870922907
2024-07-30,66819.0546875,66987.671875,65323.19140625,66201.015625,31380492109,55.39975319268848,1441.0242021849626,1279.0877384702035,71641.48762092968,58060.22136344532,64850.8544921875,65273.155171597864,64265.6434902397
2024-07-31,66201.2734375,66810.2109375,64532.046875,64619.25,31292785994,49.55704152320423,1204.2062585471576,1264.1114424855944,71020.26754113416,59408.87503699084,65214.5712890625,65210.87848858854,64279.51041219109
2024-08-01,64625.83984375,65593.2421875,62248.94140625,65357.5,40975554494,52.0963820608104,1063.8337242605776,1224.055898840591,70262.88576728533,60912.06032646468,65587.473046875,65224.842442056295,64321.784513673796
2024-08-02,65353.5,65523.22265625,61184.89453125,61415.06640625,43060875727,40.4000871045633,627.2356546000374,1104.6918499924805,69816.17375535743,61577.08366651757,65696.6287109375,64862.00662912236,64207.79556828463
2024-08-03,61414.80859375,62148.37109375,59836.52734375,60680.09375,31753030589,38.657609437918154,219.3933578762444,927.6321515692333,69837.99818757156,61544.48931242843,65691.24375,64463.72921206309,64069.45432050877
2024-08-04,60676.09375,61062.98828125,57210.8046875,58116.9765625,31758917219,33.268680470526704,-307.10660303699115,680.6844006479885,70706.28289178589,60000.88703008911,65353.5849609375,63859.276578771365,63836.02382019471
2024-08-05,58110.296875,58268.828125,49121.23828125,53991.45703125,108991085584,26.79422158063393,-1045.208055213603,335.50590947567014,72181.91531228992,57414.685468960095,64798.300390625,62919.48424091219,63449.96237749099
2024-08-06,53991.34765625,57059.91796875,53973.2734375,56034.31640625,49300484106,33.677183553503994,-1448.618324808238,-21.318937381111482,72754.85153422075,56033.30159077924,64394.0765625,62263.753970944366,63159.152731559974
