Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle,EMA_20,EMA_50
2024-05-10,166.65261946945532,168.45770778843482,164.8277059911993,167.2675323486328,29799900,62.49902464243124,3.702228119656496,3.0796483268266295,173.97423775733614,148.40530173240995,161.18976974487305,162.68039021163364,158.46275400887853
2024-05-13,162.91350746089623,167.89236129533526,162.65564420480408,167.75350952148438,31327600,63.233915117187394,3.6415055740866933,3.1920197762786424,174.4774134880259,149.31842086256006,161.89791717529297,163.16354443161944,158.82709736231405
2024-05-14,168.37837530926814,169.84623930052865,167.41632532705881,168.94369506835938,25127100,65.04077840621063,3.6473758674897,3.283090994520854,174.93156648820082,150.44520353133043,162.68838500976562,163.7140349684518,159.22382668411973
2024-05-15,169.23130735927975,171.23473800953292,169.11228073886124,171.09588623046875,26948400,68.09427462381154,3.7820943283299755,3.3828916612826783,175.64064745940615,151.42615399323054,163.53340072631835,164.41706842197726,159.68939764672163
2024-05-16,171.8694782348091,173.68447893916473,171.27440571230892,172.75218200683594,27867900,70.24801482891318,3.9766683487175385,3.5016469987696506,176.46554595511626,152.40335815865328,164.43445205688477,165.21088876339238,160.20166370005944
2024-05-17,172.75219674772163,174.8250760090424,172.2662230829347,174.61679077148438,24479300,72.49868887190465,4.232537943081809,3.6478251876320824,177.06566833626923,153.98222595084016,165.5239471435547,166.10668895463922,160.76696280089965
2024-05-20,174.74571485082933,177.3045675555055,174.63661595177967,175.4697265625,22554400,73.4867261086367,4.452811985321944,3.808822547170055,177.78599201986847,155.30898020913546,166.54748611450196,166.99840682205453,161.3435417719428
2024-05-21,175.44989566739218,176.6896490712989,174.36883433127562,176.39212036132812,16989400,74.55152218619718,4.648228338717786,3.9767037054796015,178.62720698356392,156.41070652961966,167.5189567565918,167.89304620674727,161.93368210878143
2024-05-22,175.19205213168274,175.69786612928917,173.7737813421162,174.93418884277344,17880000,69.78120781859435,4.632058826778888,4.107774729739459,178.9624305760966,157.78634414314166,168.37438735961913,168.56363121970216,162.4435059022713
2024-05-23,175.6184993564693,176.78881919834342,171.53226222068352,172.12734985351562,21024900,61.607998127184985,4.34269602680871,4.15475898915331,177.76752708249347,160.72186042971356,169.24469375610352,168.90303299435107,162.82326448859462
