Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle,EMA_20,EMA_50,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,EMA_Diff,ROC,Stoch_K,Stoch_D,ATR,Volatility_20,Daily_Return,Log_Return,Volume_SMA_20,Volume_Change_Pct
2021-06-16,199.17999267578125,202.8333282470703,197.8333282470703,201.6233367919922,66432300,46.52002304559248,-2.8688431286622915,-4.008261503793089,212.55148197111117,189.70818752351772,201.12983474731445,203.34449846078527,210.63369121050715,200.7106689453125,201.12983474731445,216.28640106201172,202.03803612736075,204.90687925602305,-2.8688431286622915,-3.25485045949525,52.275946817770645,56.06134521987639,6.5785675048828125,5.7108236118983635,0.009193155632698069,0.009151155788618984,74687445.0,0.24656470071661385
2021-06-17,200.6300048828125,207.1566619873047,200.44667053222656,205.53334045410156,68104200,50.320347414755986,-2.3775085346623825,-3.682110909966948,211.70768890494585,192.32331390267134,202.0155014038086,203.5529596030059,210.433677455354,202.1693359375,202.0155014038086,215.92393463134766,202.57577525455164,204.95328378921403,-2.3775085346623825,-1.1700524964482777,70.49873985196817,55.49690984015368,6.702614920479911,4.846093750568623,0.019392614586788648,0.0192069740346885,72155895.0,0.025166974498850747
2021-06-18,204.4566650390625,209.4499969482422,203.93333435058594,207.77000427246094,73682700,52.403921093896926,-1.7870423397829711,-3.3030971959301527,212.1462145481149,193.10245488547886,202.62433471679688,203.95458290485877,210.32921968347586,202.9780029296875,202.62433471679688,215.52066802978516,203.37488741115305,205.16192975093603,-1.7870423397829711,3.006018285129156,83.2374965345872,68.67072773477533,6.782139369419643,4.760939915659015,0.010882243306208794,0.010823457790850165,71216865.0,0.08191124776445502
2021-06-21,208.16000366210938,210.4633331298828,202.9600067138672,206.94332885742188,74438100,51.54347629992396,-1.3700068374186287,-2.9164791242278483,211.9897550110691,194.59058098746604,203.29016799926757,204.23922537653144,210.1964396510816,203.50133514404297,203.29016799926757,215.14606781005858,203.92387840288671,205.29388524030534,-1.3700068374186287,8.377552895061093,82.44970839159669,78.728648259384,7.002615792410714,4.349793505900766,-0.003978800587379316,-0.003986737073227676,71034180.0,0.01025206731023709
2021-06-22,206.0833282470703,209.52333068847656,205.1666717529297,207.90333557128906,57476700,52.51848331815708,-0.9510752747743254,-2.5233983543371434,212.49646395211363,194.65953885550357,203.5780014038086,204.58818825222264,210.10651400089364,204.17200164794923,203.5780014038086,214.62426788330077,204.53610258264092,205.48717785741525,-0.9510752747743254,4.116518410230065,87.23617922238773,84.30779471619053,6.724282400948661,4.4592312741525095,0.004638983624974058,0.004628256702323586,68724300.0,-0.22785912053101842
2021-06-23,210.6666717529297,219.06666564941406,210.01333618164062,218.85667419433594,93297600,61.9306198822932,0.2617565265692292,-1.966367378155869,215.60874586349973,193.27659044021118,204.44266815185546,205.94709167528106,210.44965753789137,206.09833526611328,204.44266815185546,213.9192678833008,206.7392674459786,206.47751091940938,0.2617565265692292,8.500652872810573,99.2125321936546,89.63280660254634,6.7145200456891745,5.583038855822137,0.05268476618207507,0.051343820984031875,69188295.0,0.6232247154064168
2021-06-24,224.99667358398438,232.5399932861328,222.5366668701172,226.60667419433594,137947200,66.9262167494868,1.8272315102250616,-1.207647600479683,220.38753856935858,190.52079883298518,205.45416870117188,207.91467096281008,211.08326603422253,208.42166900634766,205.45416870117188,213.5698681640625,209.7957915611105,207.96856005088543,1.8272315102250616,12.629435464758023,84.48669935723966,90.31180359109398,7.030709402901786,7.466684934093352,0.035411302984154513,0.03479874196476401,71789760.0,0.4785717960590625
2021-06-25,229.86000061035156,231.27000427246094,222.89999389648438,223.9566650390625,97490100,63.84129859085175,2.8215233567116798,-0.4018134090414105,223.11428781669366,189.1613820441462,206.13783493041993,209.44247992245315,211.58810521088293,210.4876693725586,206.13783493041993,213.1233346557617,211.97438748079543,209.15286412408375,2.8215233567116798,12.206483076513074,75.26893397158805,86.32272184082744,6.982853480747768,8.488226443136874,-0.011694312026312215,-0.011763228305736152,72708675.0,-0.29327960263057173
2021-06-28,223.8800048828125,231.56666564941406,223.44000244140625,229.57333374023438,64884600,67.28345730783363,4.0164261714974145,0.48183450706635456,227.14675697236277,187.24558006377003,207.1961685180664,211.35970409557518,212.29340829046535,212.85533599853517,207.1961685180664,212.7829345703125,214.68191767455528,210.66549150305786,4.0164261714974145,12.88270987805999,91.45219068856241,83.73594133913004,6.906424386160714,9.975294227148183,0.025079265670401973,0.02476994196174637,72542355.0,-0.3344493440872458
2021-06-29,228.21665954589844,229.1699981689453,225.29666137695312,226.9199981689453,52143900,64.17542943414173,4.695170255212474,1.3245016566955785,229.9617312948447,186.32593960359281,208.14383544921876,212.84163686446757,212.86700005040575,215.56866912841798,208.14383544921876,212.55713439941405,216.56469928907683,211.86952903386435,4.695170255212474,11.620130223481508,83.80715891065255,83.50942785693434,6.874759129115513,10.908947922812978,-0.011557681931348984,-0.011624991064809973,72436815.0,-0.19635938265782638
2021-06-30,226.58999633789062,230.93666076660156,226.04666137695312,226.56666564941406,56774700,63.753097414068186,5.145257524311944,2.0886528302188516,232.45725526944594,186.31641569002673,209.38683547973633,214.1487824630339,213.40424183860216,218.06300201416016,209.38683547973633,212.29520111083986,218.10346334451333,212.95820582020139,5.145257524311944,10.03901540606822,82.78910511858243,86.01615157259913,6.79999760219029,11.535209894854804,-0.0015570796861552605,-0.0015582931945795787,71780130.0,0.08880808685196162
2021-07-01,227.97332763671875,229.3300018310547,224.26666259765625,225.97332763671875,55903500,63.00328663828281,5.391922779439142,2.74930682006291,233.62507204372932,188.65126462619256,211.13816833496094,215.27492962243247,213.8971471640185,220.10700073242188,211.13816833496094,211.85386779785156,219.31421169716032,213.92228891772118,5.391922779439142,13.107311502236389,81.07952567029055,82.5585965665085,6.898808070591518,11.243451854384194,-0.0026188230779431443,-0.00262225819371756,70058520.0,-0.01534486311684602
2021-07-02,226.32666015625,233.3333282470703,224.4199981689453,226.3000030517578,81163500,63.259495686695615,5.549792197283324,3.3094038955069927,235.25004023887607,189.687963301163,212.46900177001953,216.32493661570155,214.38353366942005,221.96000061035156,212.46900177001953,211.58193450927735,220.38894882863684,214.83915663135352,5.549792197283324,12.238993090975221,80.1878163512324,81.3521490467018,7.1471405029296875,11.390519234428272,0.0014456370513082906,0.001444593124038416,70511160.0,0.4518500630550859
